Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.0.0
2026-03-22T13:18:22+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.20, 0.67, 0.53
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
Build func full name stringa 1;_mean                                                                                 616 ns          616 ns            4
Build func full name stringa 1;_median                                                                               600 ns          600 ns            4
Build func full name stringa 1;_stddev                                                                              37.3 ns         37.3 ns            4
Build func full name stringa 1;_cv                                                                                  6.06 %          6.06 %             4
-----  Make Upper  ---------/repeats:1                                                                             0.000 ns        0.000 ns   1000000000000
To upper case std::wstring_mean                                                                                      162 ns          162 ns            4
To upper case std::wstring_median                                                                                    161 ns          161 ns            4
To upper case std::wstring_stddev                                                                                   3.72 ns         3.72 ns            4
To upper case std::wstring_cv                                                                                       2.29 %          2.29 %             4
To upper case lstringw<15>_mean                                                                                     43.7 ns         43.7 ns            4
To upper case lstringw<15>_median                                                                                   42.9 ns         42.9 ns            4
To upper case lstringw<15>_stddev                                                                                   1.64 ns         1.64 ns            4
To upper case lstringw<15>_cv                                                                                       3.75 %          3.75 %             4
