Benchmarks of simstr, version 1.7.2
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler GNU 15.2.0
2026-02-27T18:08:43+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.00, 0.00, 0.00
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
Build func full name std::string 1;_median                                                                           791 ns          791 ns            4
Build func full name std::string 1;_stddev                                                                          18.5 ns         18.5 ns            4
Build func full name std::string 1;_cv                                                                              2.35 %          2.35 %             4
Build func full name std::stream;_mean                                                                              2490 ns         2490 ns            4
Build func full name std::stream;_median                                                                            2483 ns         2483 ns            4
Build func full name std::stream;_stddev                                                                            47.0 ns         47.0 ns            4
Build func full name std::stream;_cv                                                                                1.89 %          1.89 %             4
Build func full name stringa;_mean                                                                                   449 ns          449 ns            4
Build func full name stringa;_median                                                                                 449 ns          449 ns            4
Build func full name stringa;_stddev                                                                                8.80 ns         8.80 ns            4
Build func full name stringa;_cv                                                                                    1.96 %          1.96 %             4
Build func full name stringa 1;_mean                                                                                 530 ns          530 ns            4
Build func full name stringa 1;_median                                                                               526 ns          526 ns            4
Build func full name stringa 1;_stddev                                                                              9.76 ns         9.76 ns            4
Build func full name stringa 1;_cv                                                                                  1.84 %          1.84 %             4
-----  Make Upper  ---------/repeats:1                                                                             0.000 ns        0.000 ns   1000000000000
To upper case std::wstring_mean                                                                                      168 ns          168 ns            4
To upper case std::wstring_median                                                                                    162 ns          162 ns            4
To upper case std::wstring_stddev                                                                                   13.7 ns         13.7 ns            4
To upper case std::wstring_cv                                                                                       8.13 %          8.13 %             4
To upper case lstringw<15>_mean                                                                                     39.3 ns         39.3 ns            4
To upper case lstringw<15>_median                                                                                   39.3 ns         39.3 ns            4
To upper case lstringw<15>_stddev                                                                                  0.644 ns        0.644 ns            4
To upper case lstringw<15>_cv                                                                                       1.64 %          1.64 %             4
